date_mutation,nature_mutation,nom_commune,code_departement,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,date
2020-03-10,Vente,Escaudain,59,,,,3.335024,50.331037,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.334535,50.331197,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.334843,50.33132,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.334157,50.331605,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.334251,50.331597,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.33501,50.331558,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.335075,50.331443,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.335136,50.331147,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,,,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.33529,50.330846,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.335036,50.331153,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.348462,50.33652,2020-03-10
2020-03-10,Vente,Escaudain,59,,,,3.347694,50.336456,2020-03-10
2020-03-12,Vente,Aulnoy-lez-Valenciennes,59,,,,3.532417,50.332234,2020-03-12
2020-03-12,Vente,Aulnoy-lez-Valenciennes,59,,,,3.532087,50.332009,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542168,50.382633,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542001,50.383069,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542482,50.383736,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.541489,50.382871,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.541851,50.3839,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542892,50.385229,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,Autre local,,0.0,3.542775,50.392242,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,Autre local,7415.0,0.0,3.542775,50.392242,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,Autre local,7415.0,0.0,3.542775,50.392242,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,Autre local,,0.0,3.542775,50.392242,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542821,50.381857,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.541632,50.380249,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.542824,50.379722,2020-03-12
2020-03-12,Vente,Bruay-sur-l'Escaut,59,,,,3.545683,50.388676,2020-03-12
2020-03-12,Vente,Famars,59,,,,3.523753,50.320604,2020-03-12
2020-03-12,Vente,Famars,59,,,,3.524019,50.319313,2020-03-12
2020-03-12,Vente,Famars,59,,,,3.524431,50.317684,2020-03-12
2020-03-12,Vente,Marly,59,Autre local,643.0,0.0,3.561149,50.341537,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.580835,50.400294,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.591003,50.405349,2020-03-12
2020-03-12,Vente,Onnaing,59,Autre local,,0.0,3.582204,50.402049,2020-03-12
2020-03-12,Vente,Onnaing,59,Autre local,8384.0,0.0,3.582204,50.402049,2020-03-12
2020-03-12,Vente,Onnaing,59,Autre local,611.0,0.0,3.583152,50.402416,2020-03-12
2020-03-12,Vente,Onnaing,59,Autre local,611.0,0.0,3.583152,50.402416,2020-03-12
2020-03-12,Vente,Onnaing,59,Autre local,611.0,0.0,3.583152,50.402416,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.584405,50.402065,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.57573,50.400826,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.584273,50.401079,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.584221,50.401648,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.586176,50.402865,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.584814,50.400662,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.579414,50.399556,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.581152,50.40041,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.578964,50.399991,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.57806,50.400757,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.577306,50.401393,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.578136,50.400657,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.591521,50.405553,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.590061,50.404769,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.574762,50.400062,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.615112,50.384411,2020-03-12
2020-03-12,Vente,Onnaing,59,,,,3.580412,50.380608,2020-03-12
2020-03-12,Vente,Quarouble,59,,,,3.618606,50.402089,2020-03-12
2020-03-12,Vente,Quarouble,59,,,,3.62063,50.403347,2020-03-12
2020-03-12,Vente,Quarouble,59,,,,3.622609,50.404004,2020-03-12
2020-03-12,Vente,Saint-Saulve,59,Autre local,50.0,0.0,3.5517,50.378916,2020-03-12
2020-03-12,Vente,Saint-Saulve,59,Autre local,1577.0,0.0,3.5517,50.378916,2020-03-12
2020-03-12,Vente,Saultain,59,,,,3.577434,50.349174,2020-03-12
2020-03-12,Vente,Saultain,59,,,,3.577434,50.349174,2020-03-12
2020-03-12,Vente,Saultain,59,,,,3.577886,50.349166,2020-03-12
2020-03-12,Vente,Saultain,59,,,,3.577886,50.349166,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539141,50.384306,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539793,50.384311,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539793,50.384311,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539372,50.380072,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538376,50.380163,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538376,50.380163,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538396,50.384175,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538396,50.384175,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538396,50.384175,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539998,50.379566,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.540497,50.380052,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.54078,50.380684,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.540719,50.380854,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.541148,50.3797,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.54032,50.379283,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.535555,50.379042,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.53643,50.379299,2020-03-12
2020-03-12,Vente,Valenciennes,59,Maison,73.0,3.0,3.539092,50.38237,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.538042,50.38273,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.537276,50.382957,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.535327,50.377771,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.535327,50.377771,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.540974,50.385515,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.539983,50.385432,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.542995,50.379653,2020-03-12
2020-03-12,Vente,Valenciennes,59,Autre local,1090.0,0.0,3.532245,50.372016,2020-03-12
2020-03-12,Vente,Valenciennes,59,Autre local,1090.0,0.0,3.532245,50.372016,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.531999,50.371915,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.531518,50.37144,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.531124,50.371102,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.524496,50.373708,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.530553,50.369934,2020-03-12
2020-03-12,Vente,Valenciennes,59,Autre local,,0.0,3.532741,50.3705,2020-03-12
2020-03-12,Vente,Valenciennes,59,Maison,66.0,3.0,3.532741,50.3705,2020-03-12
2020-03-12,Vente,Valenciennes,59,Maison,66.0,3.0,3.532741,50.3705,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.525289,50.372178,2020-03-12
2020-03-12,Vente,Valenciennes,59,,,,3.53183,50.351574,2020-03-12
2020-03-12,Vente,Vieux-Condé,59,,,,3.579248,50.451639,2020-03-12
2020-03-12,Vente,Vieux-Condé,59,,,,3.576372,50.45267,2020-03-12
2020-07-08,Vente,Beuvrages,59,,,,3.506705,50.385309,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.506705,50.385309,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507236,50.385161,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507236,50.385161,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507236,50.385161,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507545,50.385415,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507545,50.385415,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507545,50.385415,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507545,50.385415,2020-07-08
2020-07-08,Vente,Beuvrages,59,,,,3.507545,50.385415,2020-07-08
2020-07-17,Vente,Prouvy,59,Autre local,,,3.450319,50.324937,2020-07-17
2020-07-17,Vente,Prouvy,59,,,,3.448723,50.325892,2020-07-17
2020-09-08,Vente,Valenciennes,59,,,,,,2020-09-08
2020-09-08,Vente,Valenciennes,59,,,,,,2020-09-08
2020-09-08,Vente,Valenciennes,59,,,,,,2020-09-08
2020-09-11,Vente,Bruay-sur-l'Escaut,59,,,,3.548519,50.392419,2020-09-11
2020-09-11,Vente,Bruay-sur-l'Escaut,59,,,,3.547572,50.391924,2020-09-11
2020-09-11,Vente,Bruay-sur-l'Escaut,59,,,,3.547801,50.392085,2020-09-11
2020-09-11,Vente,Saint-Saulve,59,,,,3.549026,50.393573,2020-09-11
2020-09-11,Vente,Saint-Saulve,59,Autre local,5270.0,0.0,3.548859,50.39301,2020-09-11
2020-09-11,Vente,Saint-Saulve,59,Autre local,28032.0,0.0,3.548859,50.39301,2020-09-11
2020-09-11,Vente,Saint-Saulve,59,,,,3.549586,50.393869,2020-09-11
2020-09-07,Vente,Thun-Saint-Amand,59,,,,3.444002,50.483807,2020-09-07
2020-09-30,Vente,Marly,59,,,,3.531838,50.341311,2020-09-30
2020-09-30,Vente,Marly,59,,,,3.531838,50.341311,2020-09-30
2020-12-01,Vente,Haulchin,59,,,,3.405084,50.310601,2020-12-01
2020-11-27,Vente,Saultain,59,,,,3.580115,50.34126,2020-11-27
2020-11-27,Vente,Saultain,59,Autre local,,0.0,3.579976,50.341231,2020-11-27
2020-11-27,Vente,Saultain,59,,,,3.580224,50.34111,2020-11-27
2020-11-27,Vente,Saultain,59,,,,3.581785,50.340709,2020-11-27
2020-11-27,Vente,Saultain,59,,,,3.58161,50.340685,2020-11-27
2020-11-27,Vente,Saultain,59,,,,3.58042,50.340365,2020-11-27
2020-11-27,Vente,Saultain,59,,,,,,2020-11-27
2020-12-08,Vente,Verchain-Maugré,59,,,,3.475682,50.26629,2020-12-08
2020-11-10,Vente,Bouchain,59,Appartement,51.0,2.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,69.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,68.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,72.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,67.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,51.0,2.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,51.0,2.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,78.0,4.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,67.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,Appartement,74.0,3.0,3.322058,50.280273,2020-11-10
2020-11-10,Vente,Bouchain,59,,,,3.322031,50.280115,2020-11-10
2020-11-10,Vente,Raismes,59,,,,3.517062,50.408388,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.491628,50.352365,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.488937,50.351938,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.487878,50.353305,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.48578,50.354025,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.487522,50.354135,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.487039,50.354264,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.523295,50.346998,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.522456,50.346795,2020-11-10
2020-11-10,Vente,Valenciennes,59,Autre local,,0.0,3.520472,50.344376,2020-11-10
2020-11-10,Vente,Valenciennes,59,Autre local,,0.0,3.520472,50.344376,2020-11-10
2020-11-10,Vente,Valenciennes,59,,,,3.522296,50.34656,2020-11-10
2020-12-22,Vente,Beuvrages,59,,,,3.509741,50.389924,2020-12-22
2020-12-22,Vente,Beuvrages,59,Autre local,1460.0,0.0,3.510287,50.389715,2020-12-22
2020-02-03,Vente,Sommereux,60,Maison,73.0,4.0,1.990326,49.676368,2020-02-03
2020-02-03,Vente,Sommereux,60,Maison,73.0,4.0,1.990326,49.676368,2020-02-03
2020-02-03,Vente,Sommereux,60,,,,1.990365,49.676094,2020-02-03
2020-03-13,Vente,Chaumont-en-Vexin,60,,,,1.869385,49.262948,2020-03-13
2020-05-25,Vente,Beauvais,60,Appartement,99.0,2.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,85.0,3.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,112.0,6.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,85.0,4.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,85.0,4.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,99.0,2.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,88.0,4.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,85.0,4.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,Appartement,95.0,4.0,2.07833,49.419455,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.125758,49.417422,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.125337,49.42013,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.125165,49.417733,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.117847,49.432932,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.117922,49.432432,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.118285,49.432138,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.118601,49.431588,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.120333,49.433008,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.119208,49.43236,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.120197,49.432635,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.122778,49.415572,2020-05-25
2020-05-25,Vente,Beauvais,60,,,,2.124241,49.415601,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.182164,49.199717,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.18384,49.198904,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.183423,49.198019,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.191687,49.194352,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.191412,49.194502,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.190159,49.194307,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.193743,49.194854,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.192678,49.194666,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.191299,49.194306,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.197956,49.19089,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.199015,49.191694,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.198907,49.191793,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.193396,49.194691,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.191681,49.194389,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.182935,49.197471,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.182291,49.198368,2020-05-25
2020-05-25,Vente,Bornel,60,,,,2.185002,49.198517,2020-05-25
2020-05-25,Vente,Fontaine-Saint-Lucien,60,,,,2.171694,49.505129,2020-05-25
2020-07-08,Vente,La Hérelle,60,,,,2.41298,49.590453,2020-07-08
2020-08-11,Vente,Les Ageux,60,,,,2.592688,49.314668,2020-08-11
2020-08-11,Vente,Les Ageux,60,,,,2.592743,49.314523,2020-08-11
2020-08-11,Vente,Les Ageux,60,,,,2.592812,49.314799,2020-08-11
2020-09-15,Vente,Beauvais,60,Maison,79.0,4.0,2.112158,49.436057,2020-09-15
2020-09-18,Vente,Montchevreuil,60,Maison,131.0,6.0,1.99844,49.288257,2020-09-18
2020-09-18,Vente,Montchevreuil,60,Maison,131.0,6.0,1.99844,49.288257,2020-09-18
2020-10-08,Vente,Beauvais,60,Appartement,79.0,4.0,2.101767,49.435714,2020-10-08
2020-10-08,Vente,Beauvais,60,Appartement,50.0,2.0,2.101767,49.435714,2020-10-08
2020-10-06,Vente,Cauvigny,60,Maison,103.0,4.0,2.247296,49.305771,2020-10-06
2020-10-15,Vente,Beauvais,60,Appartement,50.0,2.0,2.101767,49.435714,2020-10-15
2020-10-15,Vente,Beauvais,60,Appartement,50.0,2.0,2.101767,49.435714,2020-10-15
2020-10-16,Vente,Méru,60,Maison,91.0,5.0,2.130687,49.225407,2020-10-16
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.1907,49.561847,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.193087,49.561975,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.195313,49.562021,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.196784,49.561994,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.192114,49.561735,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.196207,49.561767,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.190319,49.556275,2020-11-20
2020-11-20,Vente,Lachaussée-du-Bois-d'Écu,60,,,,2.190344,49.556126,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.210252,49.636003,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.211322,49.637127,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.215527,49.645948,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.216684,49.645246,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.212534,49.634874,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.211817,49.634354,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.209819,49.635301,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.208808,49.634061,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.21054,49.634047,2020-11-20
2020-11-20,Vente,Villers-Vicomte,60,,,,2.211378,49.634044,2020-11-20
2020-01-10,Vente,Clermont,60,Appartement,35.0,1.0,2.416718,49.378385,2020-01-10
2020-01-10,Vente,Clermont,60,Dépendance,,0.0,2.416718,49.378385,2020-01-10
2020-01-31,Vente,Margny-lès-Compiègne,60,Appartement,72.0,3.0,2.815023,49.427203,2020-01-31
2020-01-31,Vente,Margny-lès-Compiègne,60,Dépendance,,0.0,2.815023,49.427203,2020-01-31
2020-03-03,Vente,Marest-sur-Matz,60,,,,2.819171,49.506441,2020-03-03
2020-03-03,Vente,Marest-sur-Matz,60,,,,2.816228,49.498904,2020-03-03
2020-03-03,Vente,Marest-sur-Matz,60,,,,2.813028,49.504059,2020-03-03
2020-03-20,Vente,Ressons-sur-Matz,60,Maison,128.0,7.0,2.746126,49.542842,2020-03-20
2020-03-20,Vente,Ressons-sur-Matz,60,,,,2.745457,49.54302,2020-03-20
2020-03-20,Vente,Ressons-sur-Matz,60,,,,2.745056,49.543081,2020-03-20
2020-03-20,Vente,Ressons-sur-Matz,60,,,,2.74522,49.542908,2020-03-20
2020-03-12,Vente,Compiègne,60,Appartement,95.0,5.0,2.830725,49.413524,2020-03-12
2020-03-12,Vente,Compiègne,60,Appartement,89.0,4.0,2.830725,49.413524,2020-03-12
2020-03-12,Vente,Compiègne,60,Appartement,144.0,5.0,2.830725,49.413524,2020-03-12
2020-06-18,Vente,Lacroix-Saint-Ouen,60,,,,2.788595,49.352088,2020-06-18
2020-07-22,Vente,Estrées-Saint-Denis,60,Maison,76.0,4.0,2.649269,49.424446,2020-07-22
2020-07-22,Vente,Estrées-Saint-Denis,60,Maison,76.0,4.0,2.649317,49.424379,2020-07-22
2020-07-30,Vente,Thourotte,60,Appartement,64.0,3.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,59.0,3.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,95.0,5.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,14.0,1.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,106.0,6.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,95.0,5.0,2.874775,49.4804,2020-07-30
2020-07-30,Vente,Thourotte,60,,,,2.874061,49.480396,2020-07-30
2020-07-30,Vente,Thourotte,60,,,,2.873968,49.480091,2020-07-30
2020-07-30,Vente,Thourotte,60,Appartement,80.0,4.0,2.873936,49.47995,2020-07-30
2020-01-30,Vente,Gouvieux,60,Maison,95.0,3.0,2.414465,49.18475,2020-01-30
2020-02-14,Vente,Fresnoy-la-Rivière,60,,,,2.917443,49.288035,2020-02-14
2020-02-14,Vente,Fresnoy-la-Rivière,60,,,,2.918173,49.287937,2020-02-14
2020-02-14,Vente,Fresnoy-la-Rivière,60,,,,2.917747,49.287763,2020-02-14
2020-02-14,Vente,Fresnoy-la-Rivière,60,,,,2.917217,49.288472,2020-02-14
2020-02-25,Vente,Saint-Leu-d'Esserent,60,Autre local,,0.0,2.408777,49.21315,2020-02-25
2020-02-25,Vente,Saint-Leu-d'Esserent,60,,,,2.408799,49.213394,2020-02-25
2020-02-25,Vente,Saint-Leu-d'Esserent,60,,,,2.408571,49.212949,2020-02-25
2020-02-25,Vente,Saint-Leu-d'Esserent,60,,,,2.408705,49.213212,2020-02-25
2020-08-31,Vente,Belle-Église,60,,,,2.210945,49.183294,2020-08-31
2020-08-31,Vente,Belle-Église,60,,,,2.211752,49.181866,2020-08-31
2020-08-31,Vente,Belle-Église,60,,,,2.211335,49.183571,2020-08-31
2020-08-31,Vente,Belle-Église,60,,,,2.21257,49.184847,2020-08-31
2020-08-31,Vente,Belle-Église,60,,,,2.211428,49.182503,2020-08-31
2020-10-06,Vente,Belle-Église,60,,,,2.213068,49.185257,2020-10-06
2020-10-06,Vente,Belle-Église,60,,,,2.211734,49.181902,2020-10-06
2020-09-23,Vente,Biermont,60,,,,2.741468,49.571103,2020-09-23
2020-10-27,Vente,Mont-l'Évêque,60,,,,2.633187,49.193716,2020-10-27
2020-10-27,Vente,Noyon,60,Maison,105.0,5.0,2.998706,49.586056,2020-10-27
2020-10-27,Vente,Noyon,60,Maison,105.0,5.0,2.998706,49.586056,2020-10-27
2020-11-06,Vente,Le Meux,60,,,,,,2020-11-06
2020-11-09,Vente,Chelles,60,Maison,113.0,6.0,3.043826,49.345453,2020-11-09
2020-11-09,Vente,Chelles,60,,,,3.04357,49.345483,2020-11-09
2020-11-09,Vente,Chelles,60,,,,3.043451,49.345464,2020-11-09
2020-11-09,Vente,Chevrières,60,Maison,134.0,5.0,2.689985,49.34533,2020-11-09
2020-11-09,Vente,Chevrières,60,Maison,110.0,4.0,2.689682,49.346728,2020-11-09
2020-11-09,Vente,Chevrières,60,Maison,99.0,5.0,2.690289,49.346632,2020-11-09
2020-11-09,Vente,Attichy,60,Dépendance,,0.0,3.052185,49.41103,2020-11-09
2020-11-09,Vente,Attichy,60,Dépendance,,0.0,3.052185,49.41103,2020-11-09
2020-11-09,Vente,Attichy,60,Appartement,79.0,4.0,3.052185,49.41103,2020-11-09
2020-11-09,Vente,Balagny-sur-Thérain,60,Maison,84.0,4.0,2.342662,49.28826,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Maison,70.0,4.0,2.790721,49.304709,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Maison,84.0,5.0,2.790929,49.304725,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Maison,84.0,5.0,2.791202,49.304798,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Maison,84.0,5.0,2.790775,49.305093,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,89.0,5.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Dépendance,,0.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,77.0,4.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,77.0,4.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,64.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,64.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Dépendance,,0.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,65.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,64.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,64.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,89.0,5.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Dépendance,,0.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,76.0,4.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Appartement,65.0,3.0,2.799734,49.303265,2020-11-09
2020-11-09,Vente,Béthisy-Saint-Pierre,60,Dépendance,,0.0,2.799734,49.303265,2020-11-09
